202300,06.05.1999,0.2724
202300,13.05.1999,0.2737
202300,20.05.1999,0.2463
202300,27.05.1999,0.2004
202300,03.06.1999,0.2377
202300,10.06.1999,0.2234
202300,17.06.1999,0.2851
202300,24.06.1999,0.2617
202300,01.07.1999,0.2606
202300,08.07.1999,0.3853
202300,15.07.1999,0.3089
202300,22.07.1999,0.2151
202300,29.07.1999,0.1746
202300,05.08.1999,0.1633
202300,12.08.1999,0.1607
202300,19.08.1999,0.1604
202300,26.08.1999,0.1637
202300,02.09.1999,0.1673
202300,09.09.1999,0.1976
202300,16.09.1999,0.4277
202300,23.09.1999,0.232
202300,30.09.1999,0.2387
202300,07.10.1999,0.3991
202300,14.10.1999,0.4083
202300,21.10.1999,0.6339
202300,28.10.1999,0.2643
202300,04.11.1999,0.3709
202300,11.11.1999,0.3304
202300,18.11.1999,0.1916
202300,25.11.1999,0.1929
202300,02.12.1999,0.2507
202300,09.12.1999,0.2203
202300,16.12.1999,0.193
202300,23.12.1999,0.2026
202300,30.12.1999,0.2516
202300,06.01.2000,0.2287
202300,13.01.2000,0.25
202300,20.01.2000,0.233
202300,27.01.2000,0.2307
202300,03.02.2000,0.2406
202300,10.02.2000,0.1714
202300,17.02.2000,0.1951
202300,24.02.2000,0.1883
202300,02.03.2000,0.1916
202300,09.03.2000,0.3176
202300,16.03.2000,0.3437
202300,23.03.2000,0.37
202300,30.03.2000,0.8274
202300,06.04.2000,1.1407
202300,13.04.2000,0.7584
202300,20.04.2000,0.2839
202300,27.04.2000,0.1891
202300,04.05.2000,0.213
202300,11.05.2000,0.1984
202300,18.05.2000,0.3836
202300,25.05.2000,0.2207
202300,01.06.2000,0.2929
202300,08.06.2000,0.1717
202300,15.06.2000,0.165
202300,22.06.2000,0.2073
202300,29.06.2000,0.1843
202300,06.07.2000,0.2744
202300,13.07.2000,0.319
202300,20.07.2000,0.2777
202300,27.07.2000,0.2616
202300,03.08.2000,0.3216
202300,10.08.2000,0.2697
202300,17.08.2000,0.3481
202300,24.08.2000,0.2761
202300,31.08.2000,0.2899
202300,07.09.2000,0.3043
202300,14.09.2000,0.2874
202300,21.09.2000,0.3359
202300,28.09.2000,0.3841
202300,05.10.2000,0.6393
202300,12.10.2000,1.5486
202300,19.10.2000,1.0294
202300,26.10.2000,0.8709
202300,02.11.2000,0.3229
202300,09.11.2000,0.296
202300,16.11.2000,0.305
202300,23.11.2000,0.452
202300,30.11.2000,0.372
202300,07.12.2000,0.4037
202300,14.12.2000,0.3933
202300,21.12.2000,0.2453
