202300,QD,14.03.1986,   0.3650
202300,QD,15.03.1986,   0.4080
202300,QD,16.03.1986,   0.3670
202300,QD,17.03.1986,   0.3160
202300,QD,18.03.1986,   0.2770
202300,QD,19.03.1986,   0.2770
202300,QD,20.03.1986,   0.2770
202300,QD,21.03.1986,   0.2770
202300,QD,22.03.1986,   0.3180
202300,QD,23.03.1986,   0.3980
202300,QD,24.03.1986,   0.4750
202300,QD,25.03.1986,   0.5190
202300,QD,26.03.1986,   0.4350
202300,QD,27.03.1986,   0.3470
202300,QD,28.03.1986,   0.3210
202300,QD,29.03.1986,   0.3210
202300,QD,30.03.1986,   0.3210
202300,QD,31.03.1986,   0.3210
202300,QD,01.04.1986,   0.3210
202300,QD,02.04.1986,   0.3210
202300,QD,03.04.1986,   0.3210
202300,QD,04.04.1986,   0.3210
202300,QD,05.04.1986,   0.3210
202300,QD,06.04.1986,   0.3430
202300,QD,07.04.1986,   0.3690
202300,QD,08.04.1986,   0.3690
202300,QD,09.04.1986,   0.3690
202300,QD,10.04.1986,   0.3690
202300,QD,11.04.1986,   0.3690
202300,QD,12.04.1986,   0.3690
202300,QD,13.04.1986,   0.3690
202300,QD,14.04.1986,   0.4090
202300,QD,15.04.1986,   0.4090
202300,QD,16.04.1986,   0.4090
202300,QD,17.04.1986,   0.4090
202300,QD,18.04.1986,   0.4090
202300,QD,19.04.1986,   0.4310
202300,QD,20.04.1986,   0.4970
202300,QD,21.04.1986,   0.4970
202300,QD,22.04.1986,   0.3690
202300,QD,23.04.1986,   0.3690
202300,QD,24.04.1986,   0.3690
202300,QD,25.04.1986,   0.3690
202300,QD,26.04.1986,   0.3690
202300,QD,27.04.1986,   0.3690
202300,QD,28.04.1986,   0.3690
202300,QD,29.04.1986,   0.3690
202300,QD,30.04.1986,   0.3690
202300,QD,01.05.1986,   0.3690
202300,QD,02.05.1986,   0.3690
202300,QD,03.05.1986,   0.3190
202300,QD,04.05.1986,   0.2790
202300,QD,05.05.1986,   0.2790
202300,QD,06.05.1986,   0.2790
202300,QD,07.05.1986,   0.2790
202300,QD,08.05.1986,   0.2790
202300,QD,09.05.1986,   0.2790
202300,QD,10.05.1986,   0.2980
202300,QD,11.05.1986,   0.2330
202300,QD,12.05.1986,   0.2330
202300,QD,13.05.1986,   0.2550
202300,QD,14.05.1986,   0.3210
202300,QD,15.05.1986,   0.2990
202300,QD,16.05.1986,   0.2790
202300,QD,17.05.1986,   0.2790
202300,QD,18.05.1986,   0.2790
202300,QD,19.05.1986,   0.2790
202300,QD,20.05.1986,   0.2790
202300,QD,21.05.1986,   0.3190
202300,QD,22.05.1986,   0.8280
202300,QD,23.05.1986,   0.4030
202300,QD,24.05.1986,   0.4040
202300,QD,25.05.1986,   0.2410
202300,QD,26.05.1986,   0.2700
202300,QD,27.05.1986,   0.3590
202300,QD,28.05.1986,   1.1600
202300,QD,29.05.1986,   0.8690
202300,QD,30.05.1986,   1.1500
202300,QD,31.05.1986,   1.8200
202300,QD,01.06.1986,   2.1000
202300,QD,02.06.1986,   1.4100
202300,QD,03.06.1986,   1.0700
202300,QD,04.06.1986,   0.9850
202300,QD,05.06.1986,   0.9380
202300,QD,06.06.1986,   0.8210
202300,QD,07.06.1986,   0.7010
202300,QD,08.06.1986,   0.6070
202300,QD,09.06.1986,   0.5320
